,code,2017_2,2017_3,2018_1,2018_2,2018_3,2019_1,2019_2,2017_2_roe,2017_3_roe,2018_1_roe,2018_2_roe,2018_3_roe,2019_1_roe,2019_2_roe,2019_3_roe,2019_3_start,2019_3_true_end
0,600000.0,1.0070093457943927,0.9796172397697216,0.961340206185567,0.9924198250728862,1.0227739406384169,1.0006909656244602,1.018784334573808,3.4699999999999998,2.76,3.34,3.1400000000000006,3.0,3.36,3.15,2.439999999999999,12.664000000000001,12.788
1,600004.0,0.9902294596595116,1.057726999398677,1.0063424947145876,0.9492231299054942,0.9022690727175272,1.0278010617490918,1.0555202373384192,1.88,2.58,2.8,1.6800000000000006,1.3599999999999994,1.41,1.2500000000000002,0.9499999999999995,18.962,18.282
2,600009.0,1.0301857585139318,1.0702619261029778,1.062619563831144,0.9674132219501658,0.9374427131072409,1.01596877217885,0.9884030240806422,3.9000000000000004,3.83,3.89,3.8699999999999997,3.800000000000001,4.69,4.3999999999999995,3.8000000000000016,75.814,78.21600000000001
3,600010.0,1.0244252873563218,0.9878141660319878,0.9780743565300288,0.9754521963824292,1.0298701298701298,0.9698996655518392,1.0173333333333334,0.81,1.66,1.27,1.5299999999999998,1.6400000000000006,0.91,1.02,0.2799999999999999,1.412,1.344
4,600011.0,0.9824414715719064,0.983065693430657,1.0316786414108423,0.9972398564725364,1.0254346426271732,1.0018192844147966,1.0000000000000002,0.2499999999999999,2.62,1.58,1.21,-0.33000000000000007,3.08,1.3499999999999996,1.5300000000000002,5.741999999999999,5.752000000000002
5,600015.0,0.9860764754779718,0.9688964635705156,0.9791523482245134,0.9958180867746992,1.0020035061357375,0.9833491912464322,1.019003029468466,3.3000000000000003,2.53,2.64,3.0500000000000003,2.3299999999999987,2.15,1.9499999999999997,1.7300000000000004,7.572,7.675999999999998
6,600016.0,0.9912093133760992,1.0152897657213318,0.9979381443298968,1.00737512571237,1.0105028644175682,0.9940754599314,1.0295837633298932,3.7399999999999998,3.1399999999999992,3.88,3.5700000000000003,2.919999999999999,3.61,3.0100000000000002,2.64,6.166,6.234
7,600018.0,1.0102135561745589,1.0535575679172058,0.9856363114047688,0.947832217130772,1.02710843373494,0.964557564224548,1.0234079173838209,3.7399999999999993,2.1100000000000003,2.3,2.62,2.37,2.41,3.2199999999999998,2.7700000000000005,5.837999999999999,5.906000000000001
8,600019.0,1.0133982947624849,1.0140478668054111,0.9813043478260872,0.9448310139165012,1.0021175224986765,0.9784424683373756,1.0214577656675747,1.6100000000000003,3.3599999999999994,2.96,3.1100000000000003,3.1400000000000006,1.52,2.08,1.48,5.8519999999999985,5.68
9,600023.0,0.9967260822117132,1.000373552484124,0.9976617303195634,1.0283215326947106,0.9817503110742429,0.9863070539419088,1.0004965243296924,2.5299999999999994,2.2300000000000004,0.93,3.0,2.15,1.68,2.3500000000000005,1.7199999999999995,3.9,3.8960000000000004
10,600027.0,0.9814013840830448,0.9756880733944956,1.0325960419091966,0.9580272822665268,1.0636411058946271,0.9679926840420666,0.9964176049129988,-0.53,-0.05999999999999993,1.61,0.7,0.8499999999999999,1.46,1.5,1.33,3.584,3.654
11,600028.0,0.9877442861874794,1.030570652173913,1.0105324751316558,0.9885864793678664,1.0022321428571428,0.9838042729152308,1.0192693697310318,1.48,1.5899999999999999,2.51,3.25,2.540000000000001,1.99,2.33,1.64,4.95,4.926
12,600029.0,1.025069637883008,1.06955693187232,1.0503308602366153,0.9431884057971014,1.0330992978936808,0.9990335829910608,1.0222355769230769,2.6799999999999997,7.760000000000001,4.81,-0.6699999999999999,2.16,4.12,-1.44,3.5599999999999996,6.7040000000000015,7.08
13,600030.0,0.993939393939394,0.9720224719101124,1.0127852916314453,0.9937911337389792,1.0173369501120415,0.9858835391983868,1.044115020539382,1.8499999999999999,1.97,1.77,1.9300000000000002,1.08,2.69,1.44,2.440000000000001,22.072,22.488000000000003
14,600031.0,0.9586614173228346,0.9987623762376232,1.00278940027894,0.9688801227262764,0.9827327327327328,1.0011549249298797,1.0355359765051395,1.63,2.45,5.48,6.629999999999999,4.0,8.31,8.74,4.579999999999998,13.816,14.056
15,600036.0,0.9915586819696408,1.0095860890242996,1.0111681465038844,0.9844748858447488,0.9784654973928352,0.9985764719280265,1.0135103792183693,4.619999999999999,4.0600000000000005,4.57,4.359999999999999,3.880000000000001,4.45,4.46,4.039999999999998,35.97199999999999,37.78
16,600038.0,1.014223608354598,0.95432620480642,0.977070698679073,1.0433379193565455,0.9700185725656671,0.9815908461751408,1.0541989528795814,1.2000000000000002,1.6399999999999997,0.96,1.4700000000000002,1.6800000000000002,1.0,2.08,1.9799999999999995,45.128,45.09400000000001
17,600048.0,1.032176778445435,1.0091708777840165,0.9670474516695956,0.9847277556440904,1.058763759525826,1.0022488755622192,0.9702363998860724,4.1,2.61,1.73,4.210000000000001,2.559999999999999,1.86,6.05,2.0700000000000003,14.682,14.76
18,600050.0,0.9652726828075324,1.0688304420817014,1.0105708245243128,0.9897743300423131,1.0055534987041836,0.9747778733161364,1.016476126429052,0.64,0.67,0.94,0.9300000000000002,0.6200000000000001,1.14,0.99,0.8900000000000003,6.144,6.086
19,600061.0,0.99358508835633,0.9555471124620062,1.0164156371636486,0.9630127774041696,1.1429640718562877,0.9870276367738297,1.0361094038106944,2.53,2.2199999999999993,1.36,0.9099999999999999,0.72,3.22,1.2200000000000002,1.899999999999999,12.334000000000001,12.452
20,600066.0,1.0060709542781257,1.0012015379685997,0.9859609182318346,0.9668891170431212,0.8998680303530188,0.9636597938144329,1.030909090909091,4.34,7.720000000000001,1.86,2.2399999999999993,3.58,1.82,2.37,3.6499999999999995,14.244000000000002,14.606
21,600068.0,0.9821092278719395,0.9564535111808552,0.975350410826486,0.96048632218845,1.0220658778381837,0.9677063207286779,1.1007723427730784,2.5000000000000004,2.04,1.83,2.9299999999999997,1.9300000000000006,1.6,2.6599999999999997,2.770000000000001,5.747999999999999,5.9540000000000015
23,600089.0,0.998798558269924,1.0119736579525045,0.9905660377358488,1.007106899615043,1.0105293945598128,0.9721469065812176,1.0105231509320505,2.2299999999999995,1.58,1.68,2.79,1.5200000000000002,1.35,1.73,1.71,6.4639999999999995,6.518000000000002
24,600104.0,0.978608556577369,0.9627695521287708,1.0200793101277774,0.990228013029316,0.9851314466312312,0.9803907484556816,1.0121901994025997,3.92,3.67,4.14,4.47,3.380000000000001,3.36,2.44,2.7000000000000006,23.57,23.844
25,600109.0,1.0096618357487923,0.9579846893359444,1.025247758376593,0.9918032786885248,1.0592261904761904,0.969361856417694,1.0218764095624722,1.4499999999999997,1.71,1.42,1.19,1.0700000000000003,2.0,1.0899999999999999,1.2199999999999998,8.61,8.588
26,600111.0,1.0283102004846882,0.9449152542372882,0.9882001258653242,0.9828693790149892,1.0574494949494948,0.959915611814346,1.011418685121107,0.44000000000000006,2.64,1.22,1.22,1.74,1.27,1.5699999999999998,1.9900000000000002,10.154,10.176
27,600115.0,1.002288329519451,1.0180419994084593,1.0662562298446203,0.9781073446327684,1.0462046204620459,0.9761494252873564,1.03876272513704,2.79,6.090000000000001,3.58,0.5199999999999996,3.6500000000000004,3.58,-0.1200000000000001,2.96,5.222,5.4700000000000015
28,600118.0,1.0064544201900067,0.9703923555812944,0.97086297026309,1.0323649618910855,1.0110655228148704,0.9695770467474646,1.067049977885891,2.4,-1.9899999999999998,1.14,2.21,1.6900000000000002,1.18,2.25,1.3000000000000005,21.08,21.331999999999997
30,600170.0,1.005667181865018,1.0115546218487397,1.0016629711751663,0.9837662337662341,1.0142566191446027,0.9930740543420352,0.9838799332962757,2.91,2.2199999999999998,1.95,2.96,1.4200000000000002,4.07,2.09,2.2300000000000004,3.4120000000000004,3.466
31,600176.0,0.986434108527132,0.9775715390564578,1.0069970012851637,0.9686022318895404,0.9800370446593948,0.9912964641885768,1.048567265662943,4.759999999999999,4.2299999999999995,4.75,4.970000000000001,4.289999999999999,3.39,3.8699999999999997,2.980000000000001,8.068000000000001,8.658000000000001
32,600177.0,0.9929259186480642,0.9881463314939708,0.974187380497132,0.9980259447264526,1.0189716799560078,1.0094901787684838,1.0268521514073117,3.2800000000000002,2.5600000000000014,2.05,4.0600000000000005,2.919999999999999,2.58,4.68,4.15,6.507999999999999,6.76
33,600188.0,1.0228125469007951,0.9773873434195542,0.9635932487097222,0.9553258584442887,0.9237150586113616,0.9874913134120918,1.1496741643893211,2.48,2.5900000000000003,3.64,3.9199999999999995,1.69,3.63,4.659999999999999,2.210000000000001,10.54,10.580000000000002
34,600196.0,1.0111705368627717,1.0011298324900528,1.0262559437667975,0.9086004642117812,0.8998049052396877,0.9993061819191008,1.0121489316086614,3.61,2.6300000000000012,2.72,3.3799999999999994,1.2400000000000002,2.48,2.7899999999999996,1.4600000000000009,25.331999999999997,26.182
35,600208.0,0.996806569343066,0.9750792931581334,1.021883920076118,0.9899053627760253,1.0419720186542307,0.963317384370016,1.0313807531380752,0.32000000000000006,3.96,2.37,2.05,0.9400000000000004,2.35,2.6,1.9999999999999996,3.886,4.7200000000000015
36,600233.0,0.9863780359028512,0.9848624700018462,1.0092110532639167,0.9493424257184606,1.0141606111421653,0.9744473155325868,0.9868559411146162,4.88,3.790000000000001,3.28,4.880000000000001,4.01,3.07,4.109999999999999,3.7400000000000007,12.777999999999999,12.99
37,600271.0,1.0141571443017494,1.003731741123787,1.0512097118919383,1.0481835829173598,0.9763721388136846,0.9630561930850672,1.0467863454562367,2.0599999999999996,5.2799999999999985,0.97,2.8499999999999996,4.420000000000001,4.4,1.7399999999999993,3.7500000000000018,21.084000000000003,21.26
38,600276.0,1.0738479643999852,1.039067250395233,0.9779366652508376,0.943820876475536,1.0401737242128122,1.0193911991339235,1.024697763710891,5.37,4.619999999999998,5.79,5.39,4.510000000000001,5.83,5.25,5.049999999999999,91.08,91.314
39,600297.0,1.027061855670103,0.9861048857014793,1.002983293556086,0.9506517690875232,0.9663236669784844,0.9573745756318373,1.0055752660922457,4.04,3.17,3.05,2.76,2.7199999999999998,2.12,1.9399999999999995,1.8800000000000008,3.7,3.592
40,600299.0,0.9944562204467632,0.9782570881892504,1.0423082905584071,0.9929859719438876,1.0094951732869126,0.9297866205305652,1.031110246937585,2.1100000000000003,2.4799999999999995,2.61,1.1400000000000001,1.4899999999999998,2.18,1.7399999999999998,1.9500000000000006,10.31,10.57
41,600332.0,0.9955816311748514,1.003266742053022,1.1214307931570762,1.0202116878729874,1.0404075091575091,1.0385602867800223,0.9876154379971172,3.7,1.67,4.57,7.969999999999999,3.3200000000000003,6.09,4.73,2.25,34.248000000000005,34.751999999999995
42,600339.0,1.010690789473684,0.9805707346690956,0.9785676947203348,1.033003300330033,0.9854105877448937,0.9532631578947368,1.0064516129032255,1.5499999999999998,-0.22999999999999998,-0.12,0.63,1.7400000000000002,0.28,0.06,1.41,3.592,3.53
45,600352.0,1.002164502164502,0.974630021141649,1.0172066630056749,0.9700486709097716,0.9981929071606056,0.9686248331108144,1.0437883326201685,3.25,5.0600000000000005,5.54,4.8500000000000005,5.96,5.86,5.579999999999999,4.990000000000001,14.024,14.1
46,600362.0,1.0338074623788909,0.9508982035928144,0.9909565217391304,0.9736118746564048,1.014067463318711,0.9756556657046056,1.0245364561550256,0.6200000000000001,1.5399999999999998,1.58,1.0499999999999998,1.5099999999999998,1.47,1.0999999999999999,1.45,14.228,14.412
47,600369.0,0.9960578186596584,0.9629106322854116,1.02865329512894,0.9805510534846033,1.1123287671232875,0.961215932914046,1.0085763293310464,1.7999999999999998,1.12,1.35,0.25,-0.040000000000000036,2.16,0.41999999999999993,0.9199999999999999,4.51,4.508
48,600372.0,1.0165438956647748,0.959360845495722,0.9432996288237552,1.055045871559633,1.0112575914679307,0.9577600772387156,1.0916019955654104,2.8200000000000003,1.1599999999999995,-0.84,2.9,1.31,-0.49,2.71,1.2100000000000002,13.844000000000001,13.938
49,600383.0,1.0112092391304348,0.9961049957662998,0.9911691981631934,0.9982222222222222,1.0809968847352025,0.9934736498613151,0.9905918576804652,0.96,2.9099999999999997,2.63,3.26,6.1499999999999995,3.12,4.54,3.379999999999999,12.23,12.145999999999999
50,600390.0,0.9982068141063956,0.9864191942055229,0.9859613428280771,0.9976786174877484,1.0266376732807827,0.9771849126034956,1.0538566864445458,1.88,3.46,1.7,1.9200000000000002,1.5400000000000003,3.06,2.0100000000000002,2.6399999999999992,7.644,7.757999999999999
51,600398.0,1.049197635135135,0.9431862553689964,1.0370743163898677,0.9423339177868694,0.8519230769230769,0.9935195530726256,0.9919393077287812,10.17,4.919999999999998,9.18,9.469999999999999,2.59,8.61,8.05,3.169999999999998,7.707999999999999,7.848000000000001
53,600415.0,0.9916759156492786,1.0060396893874028,0.9964384645825088,0.9869565217391306,1.0076965365585488,0.9583333333333331,1.018440463645943,3.3,1.6999999999999993,6.08,4.02,1.0600000000000005,1.67,3.83,2.619999999999999,3.866000000000001,3.906
54,600436.0,1.0017142648721598,1.0372848948374762,1.0444245810055863,0.9553130929791268,0.9347080709092236,0.9889172018989106,0.9878277708617385,5.43,5.200000000000001,7.34,6.6,5.590000000000002,7.33,5.359999999999999,4.970000000000001,107.92200000000001,108.91
55,600438.0,1.0471389645776568,0.9871408479003416,1.0265893983296404,1.0534400000000002,1.1075120606478293,0.9917503093633988,1.0204383487965578,4.289999999999999,5.35,2.34,4.4,4.8100000000000005,3.05,5.78,4.199999999999999,12.894,12.91
56,600482.0,0.993585284797898,1.0409746161078033,0.9779346150726048,1.1126913473021387,1.0012336306699559,0.9503585217870932,1.0317317888897952,1.3200000000000003,0.9499999999999996,0.78,1.5199999999999998,1.4799999999999998,0.68,1.3399999999999999,0.67,20.986,21.296000000000006
57,600487.0,0.9993699243909268,1.0291476021013386,1.0090551426965593,0.9614819650726294,0.8890518596123623,0.95618252744262,1.0575628520401152,7.789999999999999,4.16,4.57,6.029999999999999,6.9399999999999995,3.47,2.0499999999999994,3.310000000000001,14.813999999999998,15.884
59,600498.0,1.0341470609926986,1.023128574981348,0.9800640279394648,0.964552115651198,0.9774777975133216,0.9571221388486032,0.9985714285714284,4.2299999999999995,0.3300000000000003,1.44,3.4099999999999997,1.1600000000000001,1.63,2.62,1.79,26.598000000000006,26.842
60,600516.0,1.029024554528198,1.0554337139832108,1.0577233895174325,0.9492593223224928,1.0311909262759924,0.9355157974876284,1.0814871893662106,5.38,17.85,16.19,16.109999999999996,7.880000000000003,5.32,4.879999999999999,2.7700000000000014,10.824000000000002,11.118
61,600519.0,0.9846593356577996,1.0567621144630597,0.9841109554035116,0.9706135414027002,0.8700524551444471,1.0045538785187162,1.0221118128453288,7.129999999999999,8.81,8.51,8.360000000000001,7.289999999999999,9.04,8.34,6.93,1184.02,1199.5919999999999
62,600522.0,1.0062122519413288,0.9496392283905171,0.9491231451146656,0.9665134602757716,1.002738225629792,0.9659027389603128,1.0548943405392277,2.9,2.7499999999999996,2.49,3.3599999999999994,2.83,2.54,2.8499999999999996,1.5700000000000003,8.162,8.200000000000001
63,600535.0,0.9891184355779848,1.0244562276809868,1.0211014598208197,0.9963060686015832,1.000793021411578,0.9834146341463412,0.9737170046448398,5.470000000000001,4.08,4.11,5.97,3.1099999999999994,4.07,4.109999999999999,1.9900000000000002,14.857999999999999,15.21
64,600547.0,1.026532590259268,0.9883828996282528,0.9872710557952056,1.0,1.0057664944207296,0.9826842743565559,0.9997460381958554,1.81,1.6399999999999997,2.08,1.54,0.020000000000000018,1.66,1.3499999999999999,1.2500000000000002,32.258,31.128
65,600566.0,1.013030060578352,0.9761349275784972,1.017206962631747,0.9432062234524888,0.9882980299214932,0.9847010487620282,0.9860548509197156,8.71,6.96,9.58,8.749999999999998,7.430000000000005,8.54,9.11,4.850000000000001,24.746,24.392000000000003
66,600570.0,1.0845860972641992,1.0152838427947597,1.0212631228128644,1.0261413843888068,0.9304890493759322,0.9825333516710218,1.0785618098572582,7.11,1.6600000000000004,1.81,7.609999999999999,1.9000000000000008,11.06,7.35,2.6799999999999997,79.188,77.25000000000001
67,600583.0,1.0031210986267167,1.0006457862447529,0.9405778069599472,1.0314444808385197,0.976809557273366,0.9590163934426228,1.0263862332695983,1.6099999999999999,0.44000000000000017,-1.58,0.78,0.18999999999999995,-1.15,-2.0900000000000003,0.3600000000000003,5.872000000000001,6.256
68,600585.0,0.9731678685225558,0.9678693505507028,1.02016296913103,0.967994045403796,0.9930385930630192,0.9946279347393552,1.068473031147126,5.629999999999999,3.4100000000000006,5.07,8.42,6.49,5.11,7.71,5.839999999999999,42.29,43.962
69,600588.0,1.165217391304348,1.0247590414713943,0.8697687224669602,1.0355650017711653,0.9927418039471536,0.9945893952146208,1.0548577761359437,1.7799999999999998,-3.84,-1.85,3.97,0.33000000000000007,1.3,6.4,-0.5300000000000005,30.4,29.531999999999996
70,600606.0,1.0002623294858344,0.9981293425975416,1.004740658114891,1.0,1.0409614082599865,0.9951612903225804,1.0252450252450251,3.5,2.870000000000001,5.28,4.12,4.090000000000001,5.91,6.08,3.299999999999999,6.888,6.777999999999999
71,600637.0,0.992191963435536,1.0,1.0039887376818395,0.9892150988615938,1.0203397407241843,0.9683288409703504,1.0238749207690685,2.9699999999999998,-0.76,1.56,2.9099999999999997,0.9300000000000006,1.95,1.8299999999999998,0.8,9.064,8.927999999999999
72,600660.0,0.9976517655244388,1.0093833780160857,1.000772930264514,0.9872799193360736,0.928241927216812,0.98046875,0.9972224711047398,4.25,3.9099999999999997,2.9,6.93,6.01,2.92,4.64,3.670000000000001,21.624000000000002,22.376
73,600663.0,0.9756853785900784,0.9883271822161188,1.0087992871463576,0.9945461628359956,1.0124885775205603,0.9723607197051812,1.016874016874017,5.35,1.98,4.58,8.16,1.9900000000000002,5.13,7.28,2.3100000000000005,13.748,13.638
74,600674.0,0.9902912621359224,1.0054347826086958,0.9966024915062286,0.9812423873325216,0.9950556242274414,0.9910873440285204,0.9860154033238752,2.23,6.9399999999999995,3.56,1.6199999999999997,6.34,2.89,1.7799999999999998,5.390000000000001,9.716000000000001,9.95
76,600690.0,0.9961571306575576,1.0259661835748797,1.002514573094068,0.9870848708487088,0.9608406410644088,0.982336642807666,1.021039127645927,8.95,3.7299999999999995,5.84,7.93,3.400000000000002,5.2,7.010000000000001,5.099999999999997,15.992,18.122
77,600703.0,1.0288823349944063,1.0404961984793917,0.971083172147002,0.9836225861647518,1.030227803738318,0.9987007362494588,1.0662962962962963,4.54,4.1899999999999995,4.67,4.32,3.1500000000000004,2.84,1.2999999999999998,1.1900000000000004,15.175999999999998,15.482000000000001
78,600704.0,1.0182599355531692,0.9613722998729354,1.004169339320077,0.9715864246250984,1.0437384898710866,0.9736397431564716,1.0363636363636362,2.8599999999999994,2.49,3.7,2.0699999999999994,2.5,3.66,2.8999999999999995,2.87,5.654,5.672000000000001
79,600705.0,1.001304631441618,1.029100529100529,1.0056306306306304,0.9924977934686672,0.9918244406196212,0.9628792769528726,1.049166310389055,3.3899999999999997,2.6800000000000006,3.28,3.2900000000000005,2.2999999999999985,2.71,2.4400000000000004,2.1499999999999995,4.644,4.634
81,600760.0,0.9804537741185344,0.9175555957331404,0.9932826029913407,1.0486881106597872,0.9753557792433182,0.972216984097052,1.1530210713379032,-4.220000000000001,-3.23,-0.31,1.69,2.83,2.45,2.7199999999999998,2.1100000000000003,29.502,29.324
82,600795.0,0.9812981298129811,1.001778304682869,1.0070224719101124,0.9829984544049456,1.0116375727348297,0.9867549668874172,1.0056864337936635,1.5100000000000002,1.2099999999999995,2.28,1.3400000000000003,1.3899999999999997,2.62,1.5999999999999996,1.2800000000000002,2.344,2.34
83,600809.0,0.9945080876989746,1.0464866028193265,1.0022021581149527,0.9555205831193572,0.8846258061019892,0.9871586868721736,1.0414164534805441,3.360000000000001,3.5,11.93,4.629999999999999,4.540000000000003,12.35,5.4,5.629999999999997,89.15,91.494
84,600816.0,0.9986011812247436,0.9854086981158804,0.9708296943231441,0.9059656218402424,1.0049220672682528,0.9597177300793884,1.057609630266552,3.87,7.000000000000001,7.09,0.16000000000000014,-7.08,2.43,-2.3400000000000003,-2.9299999999999997,4.35,4.3519999999999985
