日期,开盘价,最高价,最低价,收盘价
2020-10-15 09:59:00,1.29431,1.29439,1.29415,1.29428
2020-10-15 10:59:00,1.29009,1.29057,1.28988,1.29046
2020-10-15 11:59:00,1.29189,1.2919,1.2915,1.29153
2020-10-15 12:59:00,1.29349,1.29372,1.29206,1.29217
2020-10-15 13:59:00,1.29057,1.29065,1.29016,1.29029
2020-10-15 14:59:00,1.28989,1.29016,1.28989,1.28994
2020-10-15 15:59:00,1.29006,1.29011,1.28997,1.28998
2020-10-15 16:59:00,1.29033,1.29057,1.29022,1.29022
2020-10-15 18:00:00,1.2904,1.2905,1.29025,1.29034
2020-10-15 19:00:00,1.29008,1.29015,1.29001,1.29009
2020-10-15 20:00:00,1.29031,1.29031,1.29011,1.2902
2020-10-15 21:00:00,1.29055,1.29056,1.29037,1.29038
2020-10-15 22:00:00,1.28979,1.2898,1.28958,1.2896
2020-10-15 23:00:00,1.28903,1.28919,1.28903,1.28915
2020-10-16 00:00:00,1.28937,1.2894,1.28935,1.28937
2020-10-16 01:00:00,1.28907,1.28929,1.28907,1.28927
2020-10-16 02:00:00,1.28969,1.28969,1.28914,1.28933
2020-10-16 03:00:00,1.29158,1.29211,1.29099,1.29207
2020-10-16 04:00:00,1.29331,1.29344,1.29289,1.29329
2020-10-16 05:00:00,1.29319,1.2934,1.29299,1.29309
2020-10-16 06:00:00,1.29401,1.29479,1.29387,1.29387
2020-10-16 07:00:00,1.2892,1.2893,1.28714,1.28834
2020-10-16 08:00:00,1.29127,1.29146,1.29114,1.29131
2020-10-16 09:00:00,1.29088,1.29099,1.29006,1.29008
2020-10-16 10:00:00,1.2906,1.29083,1.29021,1.29076
2020-10-16 11:00:00,1.29292,1.29297,1.29272,1.29283
2020-10-16 12:00:00,1.29287,1.29297,1.29284,1.29286
2020-10-16 13:00:00,1.29238,1.29238,1.29217,1.29221
2020-10-16 14:00:00,1.29079,1.29089,1.29061,1.2907
2020-10-16 15:00:00,1.29311,1.29314,1.29287,1.29297
2020-10-16 16:00:00,1.29275,1.29277,1.29255,1.29268
2020-10-18 17:01:00,1.2892,1.28952,1.2892,1.28952
2020-10-18 18:05:00,1.29092,1.29114,1.29084,1.29101
2020-10-18 19:05:00,1.29204,1.29204,1.29201,1.29201
2020-10-18 20:05:00,1.29345,1.29355,1.29327,1.29328
2020-10-18 21:05:00,1.29378,1.29383,1.29367,1.29382
2020-10-18 22:05:00,1.29268,1.2927,1.29259,1.29269
2020-10-18 23:05:00,1.29315,1.29317,1.29295,1.29295
2020-10-19 00:06:00,1.29271,1.29285,1.29271,1.29282
2020-10-19 01:07:00,1.29257,1.29257,1.29252,1.29253
2020-10-19 02:07:00,1.29365,1.29386,1.29362,1.2938
2020-10-19 03:07:00,1.29597,1.29597,1.29555,1.29559
2020-10-19 04:07:00,1.2967,1.29706,1.29632,1.29706
2020-10-19 05:07:00,1.29931,1.29977,1.29927,1.29967
2020-10-19 06:07:00,1.30058,1.30064,1.30051,1.30056
2020-10-19 07:07:00,1.29966,1.29985,1.29959,1.2996
2020-10-19 08:07:00,1.30077,1.30082,1.30045,1.30048
2020-10-19 09:07:00,1.299,1.29907,1.29889,1.29895
2020-10-19 10:07:00,1.29885,1.29906,1.29859,1.29904
2020-10-19 11:07:00,1.29993,1.30003,1.29978,1.29979
2020-10-19 12:07:00,1.29987,1.30023,1.29987,1.30012
2020-10-19 13:07:00,1.29831,1.29843,1.29829,1.29841
2020-10-19 14:07:00,1.29652,1.29659,1.29651,1.29658
2020-10-19 15:07:00,1.29469,1.29491,1.29468,1.29483
2020-10-19 16:07:00,1.29402,1.29409,1.29392,1.29399
2020-10-19 17:07:00,1.29398,1.29398,1.29394,1.29394
2020-10-19 18:08:00,1.29502,1.29502,1.295,1.29502
2020-10-19 19:08:00,1.29463,1.29465,1.29463,1.29465
2020-10-19 20:08:00,1.29493,1.29494,1.29481,1.29481
2020-10-19 21:08:00,1.29486,1.29486,1.2948,1.29483
2020-10-19 22:08:00,1.29379,1.29384,1.29371,1.29371
2020-10-19 23:08:00,1.29442,1.29444,1.29441,1.29441
2020-10-20 00:08:00,1.29492,1.29492,1.29491,1.29491
2020-10-20 01:08:00,1.29441,1.29445,1.29441,1.29442
2020-10-20 02:08:00,1.29392,1.29404,1.29391,1.29404
2020-10-20 03:08:00,1.29344,1.29344,1.29313,1.29313
2020-10-20 04:08:00,1.29446,1.29446,1.29426,1.29427
2020-10-20 05:08:00,1.29715,1.29734,1.29714,1.29733
2020-10-20 06:08:00,1.29706,1.29717,1.29695,1.29714
2020-10-20 07:08:00,1.29552,1.29556,1.29532,1.29553
2020-10-20 08:08:00,1.29305,1.29305,1.29297,1.29299
2020-10-20 09:08:00,1.29266,1.29304,1.29262,1.29302
2020-10-20 10:08:00,1.29687,1.2971,1.29687,1.29693
2020-10-20 11:08:00,1.29566,1.29605,1.29566,1.29605
2020-10-20 12:08:00,1.29517,1.29524,1.29508,1.29514
2020-10-20 13:08:00,1.29383,1.29385,1.29379,1.29382
2020-10-20 14:08:00,1.29399,1.2941,1.29399,1.29408
2020-10-20 15:09:00,1.29384,1.29387,1.29368,1.29371
2020-10-20 16:09:00,1.29407,1.29407,1.29402,1.29402
2020-10-20 17:10:00,1.29401,1.29401,1.29401,1.29401
2020-10-20 18:11:00,1.29518,1.29527,1.29517,1.29518
2020-10-20 19:11:00,1.2952,1.29529,1.29518,1.29529
2020-10-20 20:11:00,1.29567,1.29579,1.29564,1.29579
2020-10-20 21:11:00,1.29629,1.29636,1.29618,1.29636
2020-10-20 22:11:00,1.29688,1.29697,1.29678,1.29697
2020-10-20 23:11:00,1.29726,1.29733,1.29726,1.29733
2020-10-21 00:11:00,1.29767,1.29786,1.29762,1.29781
2020-10-21 01:11:00,1.29762,1.2978,1.29761,1.29777
2020-10-21 02:11:00,1.29787,1.29823,1.29786,1.29823
2020-10-21 03:11:00,1.30039,1.30092,1.30021,1.30087
2020-10-21 04:11:00,1.30517,1.30558,1.30517,1.30542
2020-10-21 05:11:00,1.30406,1.30408,1.30357,1.30379
2020-10-21 06:11:00,1.30512,1.30519,1.30505,1.30509
2020-10-21 07:11:00,1.30509,1.30571,1.30509,1.30545
2020-10-21 08:11:00,1.3056,1.3058,1.30554,1.30563
2020-10-21 09:11:00,1.30926,1.30935,1.30914,1.30922
2020-10-21 10:11:00,1.31265,1.31276,1.31252,1.31262
2020-10-21 11:11:00,1.31468,1.31468,1.31446,1.31458
2020-10-21 12:11:00,1.31638,1.31652,1.31619,1.31627
2020-10-21 13:11:00,1.31602,1.31625,1.316,1.31617
2020-10-21 14:11:00,1.31618,1.31628,1.31616,1.31626
2020-10-21 15:11:00,1.31564,1.31581,1.31562,1.3157
2020-10-21 16:11:00,1.31419,1.31421,1.31406,1.31409
2020-10-21 17:13:00,1.31445,1.3145,1.31435,1.31436
2020-10-21 18:13:00,1.31482,1.31487,1.31472,1.31472
2020-10-21 19:14:00,1.31366,1.31368,1.31366,1.31367
2020-10-21 20:14:00,1.31366,1.31374,1.31332,1.31362
2020-10-21 21:14:00,1.31399,1.31406,1.31388,1.31392
2020-10-21 22:14:00,1.31307,1.31328,1.31303,1.3132
2020-10-21 23:14:00,1.31282,1.31299,1.31282,1.31293
2020-10-22 00:14:00,1.31281,1.31283,1.31278,1.3128
2020-10-22 01:14:00,1.31347,1.31354,1.31342,1.31347
2020-10-22 02:14:00,1.31455,1.3146,1.3145,1.3145
2020-10-22 03:14:00,1.31236,1.31279,1.3123,1.31274
2020-10-22 04:14:00,1.3124,1.31272,1.3124,1.31258
2020-10-22 05:14:00,1.30982,1.3099,1.30918,1.30927
2020-10-22 06:14:00,1.30976,1.31027,1.30973,1.31023
2020-10-22 07:14:00,1.31021,1.31031,1.31016,1.31027
2020-10-22 08:14:00,1.30946,1.30952,1.3093,1.30936
2020-10-22 09:14:00,1.31083,1.31104,1.31075,1.31094
2020-10-22 10:14:00,1.30872,1.3092,1.30872,1.30913
2020-10-22 11:14:00,1.30892,1.30959,1.3089,1.30959
2020-10-22 12:14:00,1.30809,1.30837,1.30809,1.30819
2020-10-22 13:14:00,1.30921,1.30948,1.30921,1.30946
2020-10-22 14:14:00,1.3083,1.30837,1.30829,1.30835
2020-10-22 15:14:00,1.30776,1.30784,1.30769,1.3077
2020-10-22 16:14:00,1.30769,1.3077,1.30756,1.30757
2020-10-22 17:14:00,1.3078,1.3078,1.3078,1.3078
2020-10-22 18:14:00,1.30817,1.30818,1.30814,1.30818
2020-10-22 19:14:00,1.30809,1.30813,1.30809,1.3081
2020-10-22 20:14:00,1.3065,1.30675,1.3065,1.30658
2020-10-22 21:14:00,1.30672,1.30689,1.30668,1.30683
2020-10-22 22:14:00,1.30672,1.30681,1.3067,1.30677
2020-10-22 23:14:00,1.30688,1.30689,1.30687,1.30687
2020-10-23 00:14:00,1.30647,1.30649,1.30644,1.30645
2020-10-23 01:14:00,1.30598,1.306,1.30596,1.30599
2020-10-23 02:14:00,1.30571,1.30572,1.30551,1.30555
2020-10-23 03:14:00,1.30613,1.30619,1.30595,1.30611
2020-10-23 04:14:00,1.31058,1.31073,1.31031,1.31032
2020-10-23 05:14:00,1.30847,1.30851,1.30832,1.30833
2020-10-23 06:14:00,1.30878,1.30892,1.30838,1.30849
2020-10-23 07:14:00,1.30706,1.30734,1.30703,1.30722
2020-10-23 08:14:00,1.30783,1.30794,1.3074,1.3074
2020-10-23 09:14:00,1.30826,1.30828,1.30802,1.30821
2020-10-23 10:14:00,1.30433,1.3045,1.30412,1.30412
2020-10-23 11:14:00,1.30508,1.30528,1.30502,1.30527
2020-10-23 12:14:00,1.30257,1.30273,1.3024,1.30246
2020-10-23 13:14:00,1.30259,1.3026,1.30251,1.30259
2020-10-23 14:14:00,1.3026,1.3027,1.30259,1.3026
2020-10-23 15:14:00,1.30366,1.3037,1.30363,1.30367
2020-10-23 16:14:00,1.30467,1.30477,1.3046,1.30462
2020-10-25 16:15:00,1.30508,1.30508,1.30507,1.30508
2020-10-25 17:20:00,1.3045,1.30451,1.30432,1.30448
2020-10-25 18:20:00,1.30428,1.3043,1.30417,1.30418
2020-10-25 19:20:00,1.30493,1.305,1.30493,1.30495
2020-10-25 19:20:00,1.30493,1.305,1.30493,1.30495
2020-10-25 20:20:00,1.30499,1.30504,1.30497,1.305
2020-10-25 21:20:00,1.30341,1.30348,1.30336,1.30347
2020-10-25 22:20:00,1.30263,1.30276,1.30262,1.30276
2020-10-25 23:20:00,1.30213,1.30215,1.30212,1.30215
2020-10-26 00:20:00,1.30255,1.30258,1.30251,1.30256
2020-10-26 01:20:00,1.3024,1.3024,1.30233,1.30236
2020-10-26 02:20:00,1.30032,1.30035,1.30009,1.30014
2020-10-26 03:20:00,1.30097,1.30104,1.30076,1.30092
2020-10-26 04:20:00,1.30282,1.30282,1.30224,1.30233
2020-10-26 05:20:00,1.30493,1.30531,1.30491,1.30531
2020-10-26 06:20:00,1.30574,1.30584,1.30568,1.30569
2020-10-26 07:20:00,1.3042,1.30421,1.30375,1.30375
2020-10-26 08:20:00,1.30169,1.30186,1.30165,1.30185
2020-10-26 09:20:00,1.30095,1.30138,1.30086,1.30106
2020-10-26 10:20:00,1.30072,1.30074,1.3005,1.30063
2020-10-26 11:20:00,1.3017,1.30176,1.30138,1.30154
2020-10-26 12:20:00,1.30257,1.30263,1.30229,1.30229
2020-10-26 13:20:00,1.30224,1.30227,1.3021,1.30221
2020-10-26 14:20:00,1.30247,1.30263,1.30239,1.30259
2020-10-26 15:20:00,1.30221,1.30221,1.3022,1.3022
2020-10-26 16:20:00,1.30188,1.30191,1.30184,1.30188
2020-10-26 17:20:00,1.30193,1.30203,1.3019,1.3019
2020-10-26 18:20:00,1.30163,1.30164,1.30161,1.30162
2020-10-26 19:20:00,1.30204,1.30219,1.30204,1.30208
2020-10-26 20:20:00,1.30243,1.3029,1.3024,1.30269
2020-10-26 21:20:00,1.30338,1.30347,1.30335,1.30343
2020-10-26 22:20:00,1.30336,1.3034,1.30334,1.30336
2020-10-26 23:20:00,1.30386,1.30387,1.30375,1.30375
2020-10-27 00:20:00,1.30358,1.30368,1.30358,1.30363
2020-10-27 01:20:00,1.30417,1.30422,1.30408,1.30417
2020-10-27 02:20:00,1.30208,1.30231,1.30204,1.30231
2020-10-27 03:20:00,1.30058,1.30069,1.30016,1.30018
2020-10-27 04:20:00,1.30125,1.30142,1.30117,1.30135
2020-10-27 05:20:00,1.30209,1.30212,1.30188,1.30195
2020-10-27 06:20:00,1.30401,1.30418,1.30384,1.30395
2020-10-27 07:20:00,1.30422,1.30437,1.30396,1.30399
2020-10-27 08:20:00,1.30431,1.30442,1.30417,1.3044
2020-10-27 09:20:00,1.30446,1.30455,1.30433,1.30435
2020-10-27 10:20:00,1.30546,1.30558,1.30537,1.30537
2020-10-27 11:20:00,1.30676,1.30703,1.30676,1.30695
2020-10-27 12:20:00,1.30652,1.30654,1.30652,1.30652
2020-10-27 13:20:00,1.30616,1.30617,1.30613,1.30614
2020-10-27 14:20:00,1.30546,1.30551,1.30542,1.30545
2020-10-27 15:20:00,1.30536,1.30536,1.30536,1.30536
2020-10-27 16:20:00,1.30397,1.30398,1.30395,1.30395
2020-10-27 17:20:00,1.30358,1.30375,1.30347,1.30369
2020-10-27 18:20:00,1.30286,1.30287,1.3028,1.30283
2020-10-27 19:20:00,1.30277,1.30278,1.30277,1.30278
2020-10-27 20:20:00,1.30329,1.30339,1.30315,1.30316
2020-10-27 21:20:00,1.30347,1.30356,1.30346,1.30355
2020-10-27 22:20:00,1.30355,1.30357,1.30344,1.30344
2020-10-27 23:20:00,1.30368,1.30368,1.30363,1.30366
2020-10-28 00:20:00,1.30416,1.30419,1.30415,1.30417
2020-10-28 01:20:00,1.30604,1.30628,1.30585,1.30621
2020-10-28 02:20:00,1.30575,1.30578,1.30558,1.30559
2020-10-28 03:20:00,1.30022,1.30035,1.30011,1.30022
2020-10-28 04:20:00,1.29724,1.29732,1.29698,1.29699
2020-10-28 05:20:00,1.29706,1.2971,1.29689,1.29695
2020-10-28 06:20:00,1.29744,1.29761,1.29744,1.2975
2020-10-28 07:20:00,1.29503,1.29505,1.29485,1.29494
2020-10-28 08:20:00,1.29353,1.29359,1.29327,1.29346
2020-10-28 09:20:00,1.29699,1.29729,1.29678,1.2969
2020-10-28 10:20:00,1.30021,1.30053,1.30006,1.30011
2020-10-28 11:20:00,1.29887,1.29893,1.29812,1.29827
2020-10-28 12:20:00,1.29847,1.29847,1.29819,1.29823
2020-10-28 13:20:00,1.29859,1.29872,1.29859,1.29869
2020-10-28 14:20:00,1.29835,1.29838,1.29827,1.29829
2020-10-28 15:20:00,1.29832,1.29843,1.29832,1.29843
2020-10-28 16:20:00,1.29835,1.29835,1.2982,1.2982
2020-10-28 17:21:00,1.29903,1.29905,1.29903,1.29903
2020-10-28 18:21:00,1.29816,1.29818,1.29807,1.29812
2020-10-28 19:21:00,1.29947,1.29949,1.29939,1.29945
2020-10-28 20:21:00,1.29924,1.29926,1.29922,1.29922
2020-10-28 21:21:00,1.29913,1.29913,1.29905,1.29906
2020-10-28 22:21:00,1.29936,1.29938,1.29924,1.29927
2020-10-28 23:21:00,1.30043,1.30053,1.30041,1.30048
2020-10-29 00:21:00,1.30094,1.30098,1.30083,1.30084
2020-10-29 01:21:00,1.302,1.30211,1.30194,1.3021
2020-10-29 02:21:00,1.30117,1.30118,1.30094,1.30095
2020-10-29 03:21:00,1.29824,1.29854,1.2982,1.29853
2020-10-29 04:21:00,1.30055,1.30077,1.30053,1.30062
2020-10-29 05:21:00,1.30011,1.3002,1.29991,1.29997
2020-10-29 06:21:00,1.29732,1.29744,1.297,1.29719
2020-10-29 07:21:00,1.29312,1.29344,1.29311,1.29344
2020-10-29 08:21:00,1.29435,1.29442,1.29418,1.29418
2020-10-29 09:21:00,1.29319,1.29384,1.29319,1.29377
2020-10-29 10:21:00,1.29174,1.29187,1.29153,1.29155
2020-10-29 11:21:00,1.29045,1.29045,1.29012,1.29025
2020-10-29 12:21:00,1.2912,1.29121,1.2911,1.29116
2020-10-29 13:21:00,1.2915,1.2917,1.29144,1.29163
2020-10-29 14:21:00,1.29283,1.29292,1.29272,1.2928
2020-10-29 15:21:00,1.2925,1.29259,1.29249,1.29257
2020-10-29 16:21:00,1.29206,1.29206,1.29094,1.29103
2020-10-29 17:21:00,1.2925,1.29271,1.2925,1.29266
2020-10-29 18:21:00,1.29339,1.29342,1.29339,1.2934
2020-10-29 19:21:00,1.29288,1.29291,1.29285,1.29291
2020-10-29 20:21:00,1.2929,1.2929,1.29278,1.29282
2020-10-29 21:21:00,1.29387,1.29389,1.29378,1.29389
2020-10-29 22:21:00,1.29308,1.29308,1.29289,1.29293
2020-10-29 23:21:00,1.29324,1.29324,1.29318,1.29318
2020-10-30 00:21:00,1.29072,1.29086,1.2907,1.29083
2020-10-30 01:21:00,1.29095,1.29101,1.29089,1.29091
2020-10-30 02:21:00,1.29132,1.29154,1.29132,1.29153
2020-10-30 03:21:00,1.29259,1.29259,1.29234,1.29253
2020-10-30 04:21:00,1.29309,1.29351,1.29308,1.29349
2020-10-30 05:21:00,1.29458,1.29459,1.29419,1.29419
2020-10-30 06:21:00,1.29702,1.29705,1.29656,1.29666
2020-10-30 07:21:00,1.29659,1.29672,1.29651,1.29671
2020-10-30 08:21:00,1.29729,1.29749,1.29725,1.29737
2020-10-30 09:21:00,1.29575,1.29577,1.29546,1.29558
2020-10-30 10:21:00,1.29428,1.29467,1.29428,1.29461
2020-10-30 11:21:00,1.29521,1.2953,1.29477,1.29496
2020-10-30 12:21:00,1.29477,1.29477,1.29446,1.29455
2020-10-30 13:21:00,1.29468,1.29478,1.29465,1.2947
2020-10-30 14:21:00,1.2953,1.29537,1.2952,1.29537
2020-10-30 15:21:00,1.29565,1.29617,1.29563,1.29611
2020-11-01 17:00:00,1.29243,1.29261,1.29193,1.29219
2020-11-01 18:01:00,1.29327,1.29336,1.29302,1.29334
2020-11-01 19:01:00,1.29262,1.29281,1.29259,1.29278
2020-11-01 20:01:00,1.29159,1.29176,1.29159,1.29173
2020-11-01 21:01:00,1.29279,1.29288,1.29278,1.29279
2020-11-01 22:01:00,1.29345,1.29353,1.29335,1.29352
2020-11-01 23:01:00,1.29247,1.29254,1.29228,1.29236
2020-11-02 00:01:00,1.29039,1.29051,1.29039,1.29048
2020-11-02 01:01:00,1.29042,1.29056,1.2904,1.29055
2020-11-02 02:01:00,1.29002,1.29058,1.28997,1.29039
2020-11-02 03:01:00,1.29093,1.29096,1.29045,1.29061
2020-11-02 04:01:00,1.2857,1.28582,1.28558,1.28577
2020-11-02 05:01:00,1.29113,1.29136,1.2909,1.29092
2020-11-02 06:01:00,1.29205,1.29205,1.29176,1.29187
2020-11-02 07:01:00,1.2915,1.2915,1.29107,1.29149
2020-11-02 08:01:00,1.29248,1.29261,1.2924,1.29243
2020-11-02 09:01:00,1.2933,1.29346,1.29288,1.29298
2020-11-02 10:01:00,1.29148,1.29169,1.29136,1.29141
2020-11-02 11:01:00,1.29081,1.29081,1.29047,1.29049
2020-11-02 12:01:00,1.29025,1.29029,1.28986,1.29
2020-11-02 13:01:00,1.29025,1.29028,1.29015,1.29017
2020-11-02 14:01:00,1.28956,1.28962,1.28955,1.28959
2020-11-02 15:01:00,1.29038,1.2906,1.29034,1.2906
2020-11-02 16:01:00,1.29156,1.29159,1.29149,1.29159
2020-11-02 17:01:00,1.2915,1.29151,1.29073,1.29128
2020-11-02 18:01:00,1.29145,1.29148,1.29137,1.29138
2020-11-02 19:02:00,1.29211,1.29211,1.29193,1.29193
2020-11-02 20:02:00,1.29242,1.29242,1.29237,1.29237
2020-11-02 21:02:00,1.29294,1.29295,1.29287,1.29291
2020-11-02 22:02:00,1.29314,1.29314,1.2931,1.29312
2020-11-02 23:03:00,1.29225,1.29232,1.29224,1.29232
2020-11-03 00:03:00,1.29155,1.29164,1.29153,1.29163
2020-11-03 01:03:00,1.29256,1.29256,1.29245,1.29246
2020-11-03 02:03:00,1.29327,1.29331,1.29304,1.29322
2020-11-03 03:03:00,1.29414,1.29434,1.29399,1.29426
2020-11-03 04:03:00,1.29725,1.29753,1.29722,1.2974
2020-11-03 05:03:00,1.29879,1.2989,1.29875,1.29876
2020-11-03 06:03:00,1.29934,1.29965,1.29915,1.29963
2020-11-03 07:03:00,1.29873,1.29879,1.29848,1.29868
2020-11-03 08:03:00,1.29945,1.29945,1.29913,1.29922
2020-11-03 09:03:00,1.30053,1.30064,1.30049,1.30059
2020-11-03 10:03:00,1.30324,1.30366,1.30323,1.30358
2020-11-03 11:03:00,1.30634,1.30647,1.30631,1.30644
2020-11-03 12:03:00,1.30503,1.30503,1.30464,1.30471
2020-11-03 13:03:00,1.30426,1.30452,1.30423,1.3045
2020-11-03 14:03:00,1.30294,1.30297,1.30286,1.30293
2020-11-03 15:03:00,1.30246,1.30246,1.30223,1.30234
2020-11-03 16:03:00,1.30265,1.30269,1.30252,1.30268
2020-11-03 17:03:00,1.3055,1.30559,1.3055,1.30559
2020-11-03 18:03:00,1.30759,1.30837,1.30759,1.30824
2020-11-03 19:03:00,1.31078,1.31149,1.31016,1.31128
2020-11-03 20:03:00,1.30331,1.30426,1.30318,1.30411
2020-11-03 21:03:00,1.30364,1.30402,1.30361,1.30373
2020-11-03 22:03:00,1.29828,1.29911,1.29793,1.2986
2020-11-03 23:03:00,1.2996,1.29978,1.29952,1.29969
2020-11-04 00:03:00,1.29849,1.29884,1.2984,1.29881
2020-11-04 01:03:00,1.2985,1.29852,1.29799,1.29818
2020-11-04 02:03:00,1.2987,1.29872,1.29806,1.29808
2020-11-04 03:03:00,1.29465,1.29501,1.29444,1.29449
2020-11-04 04:03:00,1.29319,1.29334,1.29276,1.29279
2020-11-04 05:03:00,1.29739,1.29792,1.2973,1.29791
2020-11-04 06:03:00,1.30033,1.30033,1.29927,1.29927
2020-11-04 07:03:00,1.30218,1.30225,1.30178,1.30184
2020-11-04 08:03:00,1.30402,1.30416,1.30391,1.30396
2020-11-04 09:03:00,1.29813,1.29831,1.29812,1.29826
2020-11-04 10:03:00,1.29951,1.3001,1.29946,1.29999
2020-11-04 11:03:00,1.29953,1.29954,1.29906,1.29919
2020-11-04 12:03:00,1.30021,1.30052,1.30006,1.30043
2020-11-04 13:03:00,1.29913,1.29944,1.2991,1.29932
2020-11-04 14:03:00,1.29944,1.2995,1.29917,1.29929
2020-11-04 15:03:00,1.30009,1.3001,1.2998,1.29981
2020-11-04 16:03:00,1.29874,1.29883,1.29871,1.29879
2020-11-04 17:03:00,1.29852,1.29853,1.2985,1.29853
2020-11-04 18:03:00,1.29478,1.29478,1.2946,1.2946
2020-11-04 19:03:00,1.29644,1.29646,1.29629,1.29631
2020-11-04 20:03:00,1.29586,1.29586,1.29563,1.29574
2020-11-04 21:03:00,1.29559,1.29588,1.29555,1.29573
2020-11-04 22:03:00,1.29705,1.29705,1.2968,1.29682
2020-11-04 23:03:00,1.29582,1.2959,1.29579,1.29581
2020-11-05 00:03:00,1.29577,1.29577,1.29548,1.29549
2020-11-05 01:03:00,1.29642,1.29654,1.29619,1.29648
2020-11-05 02:03:00,1.29755,1.29941,1.29722,1.29889
2020-11-05 03:03:00,1.30088,1.30146,1.30066,1.30099
2020-11-05 04:03:00,1.30112,1.30145,1.30099,1.30118
2020-11-05 05:03:00,1.30383,1.30392,1.30371,1.30389
2020-11-05 06:03:00,1.30665,1.30678,1.30635,1.30639
2020-11-05 07:03:00,1.30614,1.30639,1.30602,1.30624
2020-11-05 08:03:00,1.30816,1.3087,1.30814,1.30859
2020-11-05 09:03:00,1.30933,1.30949,1.30913,1.30927
2020-11-05 10:03:00,1.30891,1.30891,1.30862,1.30862
2020-11-05 11:03:00,1.31068,1.31075,1.3104,1.31044
2020-11-05 12:03:00,1.31132,1.31136,1.31103,1.31103
2020-11-05 13:03:00,1.31042,1.31093,1.31037,1.31083
2020-11-05 14:03:00,1.31109,1.31157,1.31109,1.31156
2020-11-05 15:03:00,1.31475,1.31487,1.31454,1.31467
2020-11-05 16:03:00,1.31479,1.31483,1.31477,1.3148
2020-11-05 17:03:00,1.31453,1.31459,1.31446,1.31459
2020-11-05 18:04:00,1.31436,1.31438,1.31395,1.31395
2020-11-05 19:04:00,1.31452,1.31472,1.3144,1.31451
2020-11-05 20:04:00,1.31158,1.31182,1.31154,1.31165
2020-11-05 21:04:00,1.3121,1.3121,1.31182,1.31185
2020-11-05 22:04:00,1.31339,1.3134,1.31309,1.31319
2020-11-05 23:04:00,1.31257,1.31265,1.31256,1.31263
2020-11-06 00:04:00,1.31295,1.31297,1.31286,1.31292
2020-11-06 01:04:00,1.31236,1.31236,1.31224,1.31228
2020-11-06 02:04:00,1.31291,1.31291,1.31261,1.31271
2020-11-06 03:04:00,1.31468,1.31524,1.31465,1.31494
2020-11-06 04:04:00,1.3127,1.3127,1.31223,1.31229
2020-11-06 05:04:00,1.31377,1.31378,1.31323,1.31327
2020-11-06 06:04:00,1.31487,1.31517,1.31467,1.31514
2020-11-06 07:04:00,1.3138,1.31402,1.31367,1.31396
2020-11-06 08:04:00,1.31172,1.31215,1.31165,1.31203
2020-11-06 09:04:00,1.31452,1.31463,1.3143,1.31443
2020-11-06 10:04:00,1.31137,1.31163,1.31118,1.31145
2020-11-06 11:04:00,1.31534,1.31617,1.31534,1.31582
2020-11-06 12:04:00,1.31675,1.3169,1.31669,1.31688
