日期,开盘价,最高价,最低价,收盘价
2020-11-06 13:04:00,1.31542,1.31546,1.31539,1.3154
2020-11-06 14:04:00,1.31523,1.31527,1.31501,1.31509
2020-11-06 15:04:00,1.31544,1.31548,1.31541,1.31544
2020-11-06 16:04:00,1.31542,1.31544,1.3154,1.31543
2020-11-08 17:04:00,1.31586,1.31586,1.31574,1.31574
2020-11-08 18:04:00,1.31606,1.3162,1.316,1.31606
2020-11-08 19:04:00,1.31736,1.31762,1.31736,1.31749
2020-11-08 20:04:00,1.31794,1.31799,1.31781,1.31794
2020-11-08 21:04:00,1.31803,1.31817,1.31803,1.31813
2020-11-08 22:04:00,1.31802,1.3181,1.31798,1.31802
2020-11-08 23:04:00,1.31841,1.31844,1.31832,1.31837
2020-11-09 00:04:00,1.31792,1.31797,1.31784,1.31788
2020-11-09 01:04:00,1.31793,1.31797,1.31781,1.3179
2020-11-09 02:04:00,1.31872,1.319,1.31867,1.31895
2020-11-09 03:04:00,1.31781,1.3182,1.31749,1.31755
2020-11-09 04:04:00,1.31488,1.31509,1.31478,1.31481
2020-11-09 05:04:00,1.31294,1.31315,1.31293,1.31311
2020-11-09 06:04:00,1.31492,1.31545,1.31492,1.31536
2020-11-09 07:04:00,1.31382,1.31476,1.31381,1.31451
2020-11-09 08:04:00,1.31768,1.31777,1.31727,1.3175
2020-11-09 09:04:00,1.3192,1.31922,1.31895,1.31915
2020-11-09 10:04:00,1.31713,1.31766,1.31711,1.31721
2020-11-09 11:04:00,1.31386,1.31393,1.31312,1.31331
2020-11-09 12:04:00,1.31338,1.31345,1.31312,1.31343
2020-11-09 13:04:00,1.31403,1.31403,1.31377,1.31387
2020-11-09 14:04:00,1.31433,1.31452,1.31424,1.31451
2020-11-09 15:04:00,1.31708,1.3175,1.31708,1.31747
2020-11-09 16:04:00,1.31529,1.31545,1.31525,1.31545
2020-11-09 17:04:00,1.31653,1.31653,1.31653,1.31653
2020-11-09 18:04:00,1.31564,1.31568,1.31556,1.31563
2020-11-09 19:04:00,1.31767,1.31784,1.31765,1.31768
2020-11-09 20:04:00,1.31711,1.31713,1.31695,1.31696
2020-11-09 21:04:00,1.31926,1.31962,1.31918,1.31956
2020-11-09 22:04:00,1.31821,1.31841,1.31818,1.31834
2020-11-09 23:04:00,1.3184,1.31856,1.31838,1.31847
2020-11-10 00:04:00,1.31851,1.31865,1.3185,1.31864
2020-11-10 01:04:00,1.31824,1.31831,1.31809,1.31809
2020-11-10 02:04:00,1.31932,1.31962,1.31917,1.31949
2020-11-10 03:04:00,1.31871,1.31911,1.31861,1.31909
2020-11-10 04:04:00,1.321,1.32131,1.32084,1.3211
2020-11-10 05:04:00,1.32451,1.32474,1.32439,1.32468
2020-11-10 06:04:00,1.3243,1.32458,1.32422,1.32437
2020-11-10 07:04:00,1.32612,1.32667,1.32611,1.32652
2020-11-10 08:04:00,1.32543,1.32544,1.32483,1.32483
2020-11-10 09:04:00,1.32409,1.32418,1.32371,1.32371
2020-11-10 10:04:00,1.32628,1.32683,1.32623,1.32678
2020-11-10 11:04:00,1.32365,1.32383,1.32331,1.32346
2020-11-10 12:04:00,1.32353,1.32382,1.32352,1.32375
2020-11-10 13:04:00,1.32406,1.32437,1.32405,1.32433
2020-11-10 14:04:00,1.32474,1.32486,1.32473,1.32481
2020-11-10 15:04:00,1.32523,1.32532,1.32493,1.32502
2020-11-10 16:04:00,1.32489,1.32499,1.32488,1.32496
2020-11-10 17:04:00,1.32654,1.32662,1.32652,1.32659
2020-11-10 18:04:00,1.32703,1.32707,1.32696,1.32701
2020-11-10 19:04:00,1.32609,1.32613,1.32595,1.32606
2020-11-10 20:04:00,1.32559,1.32589,1.32556,1.32588
2020-11-10 21:04:00,1.32646,1.32655,1.32641,1.32647
2020-11-10 22:04:00,1.32708,1.32728,1.32708,1.32715
2020-11-10 23:04:00,1.32677,1.32694,1.32675,1.32694
2020-11-11 00:04:00,1.32644,1.32645,1.32631,1.32635
2020-11-11 01:04:00,1.3262,1.3262,1.3261,1.3261
2020-11-11 02:04:00,1.32734,1.32735,1.32715,1.32716
2020-11-11 03:04:00,1.32833,1.32865,1.32823,1.32856
2020-11-11 04:04:00,1.3282,1.32847,1.32814,1.3283
2020-11-11 05:04:00,1.32602,1.32654,1.32597,1.32627
2020-11-11 06:04:00,1.32637,1.32681,1.32636,1.32659
2020-11-11 07:04:00,1.32625,1.32653,1.32623,1.32645
2020-11-11 08:04:00,1.32258,1.32279,1.32243,1.32263
2020-11-11 09:04:00,1.32483,1.3253,1.32461,1.32481
2020-11-11 10:04:00,1.32083,1.32095,1.3206,1.32092
2020-11-11 11:04:00,1.31999,1.32014,1.31962,1.31977
2020-11-11 12:04:00,1.32022,1.3203,1.32011,1.32016
2020-11-11 13:04:00,1.3204,1.32078,1.3204,1.32073
2020-11-11 14:04:00,1.32157,1.32179,1.32152,1.32152
2020-11-11 15:04:00,1.32097,1.32111,1.32093,1.32104
2020-11-11 16:04:00,1.32175,1.32175,1.32162,1.32162
2020-11-11 17:04:00,1.32173,1.32204,1.32172,1.32204
2020-11-11 18:04:00,1.3225,1.3225,1.32238,1.32242
2020-11-11 19:04:00,1.32187,1.32206,1.32179,1.32202
2020-11-11 20:05:00,1.32214,1.3223,1.32205,1.32226
2020-11-11 21:05:00,1.32198,1.32203,1.32189,1.32189
2020-11-11 22:05:00,1.32161,1.32166,1.32145,1.32145
2020-11-11 23:05:00,1.3214,1.32147,1.32136,1.32144
2020-11-12 00:05:00,1.32037,1.32055,1.32037,1.32055
2020-11-12 01:05:00,1.32046,1.3205,1.32044,1.32044
2020-11-12 02:05:00,1.31872,1.31873,1.31848,1.31848
2020-11-12 03:05:00,1.31801,1.31847,1.31795,1.31823
2020-11-12 04:05:00,1.3186,1.31866,1.31837,1.31864
2020-11-12 05:05:00,1.31894,1.31907,1.31879,1.3188
2020-11-12 06:05:00,1.31897,1.31916,1.31895,1.31915
2020-11-12 07:05:00,1.31588,1.316,1.31556,1.31569
2020-11-12 08:05:00,1.31408,1.31426,1.31395,1.31418
2020-11-12 09:05:00,1.31823,1.31824,1.31766,1.3177
2020-11-12 10:05:00,1.31566,1.31606,1.31564,1.31587
2020-11-12 11:05:00,1.31407,1.31416,1.31385,1.31386
2020-11-12 12:05:00,1.31428,1.31428,1.31402,1.31405
2020-11-12 13:05:00,1.31112,1.31115,1.31097,1.31097
2020-11-12 14:05:00,1.31198,1.31203,1.31191,1.31192
2020-11-12 15:05:00,1.31104,1.3111,1.31081,1.3111
2020-11-12 16:05:00,1.31193,1.31193,1.31186,1.3119
2020-11-12 17:05:00,1.31181,1.31191,1.31116,1.31179
2020-11-12 18:05:00,1.31195,1.31207,1.31191,1.31194
2020-11-12 19:05:00,1.3123,1.31232,1.31209,1.31211
2020-11-12 20:05:00,1.31202,1.31203,1.31188,1.3119
2020-11-12 21:05:00,1.31124,1.31133,1.31112,1.31129
2020-11-12 22:05:00,1.31126,1.31129,1.31119,1.31125
2020-11-12 23:05:00,1.31133,1.3114,1.31132,1.31137
2020-11-13 00:05:00,1.31235,1.31235,1.31215,1.31217
2020-11-13 01:05:00,1.31252,1.31257,1.31244,1.31253
2020-11-13 02:05:00,1.31452,1.31455,1.31437,1.3145
2020-11-13 03:05:00,1.31613,1.3162,1.31583,1.31605
2020-11-13 04:05:00,1.31435,1.31457,1.31432,1.31441
2020-11-13 05:05:00,1.31769,1.31795,1.31761,1.31774
2020-11-13 06:05:00,1.31748,1.31753,1.31718,1.31722
2020-11-13 07:05:00,1.3162,1.31622,1.31597,1.31607
2020-11-13 08:05:00,1.31629,1.31682,1.31627,1.31674
2020-11-13 09:05:00,1.31631,1.31636,1.31601,1.31626
2020-11-13 10:05:00,1.31622,1.31628,1.31545,1.31546
2020-11-13 11:05:00,1.31656,1.31688,1.31656,1.31668
2020-11-13 12:05:00,1.3173,1.31759,1.3173,1.31758
2020-11-13 13:05:00,1.31845,1.31853,1.31844,1.31848
2020-11-13 14:05:00,1.31822,1.31835,1.31822,1.31828
2020-11-13 15:05:00,1.31758,1.31758,1.31735,1.31745
2020-11-13 16:05:00,1.31953,1.31955,1.31952,1.31953
2020-11-15 17:06:00,1.31757,1.31768,1.31741,1.31768
2020-11-15 18:07:00,1.31969,1.31969,1.31963,1.31964
2020-11-15 19:07:00,1.32097,1.32113,1.32094,1.3211
2020-11-15 20:07:00,1.32122,1.32125,1.3211,1.32119
2020-11-15 21:07:00,1.32203,1.32213,1.32198,1.32206
2020-11-15 22:07:00,1.32301,1.32302,1.32296,1.32298
2020-11-15 23:07:00,1.32278,1.32278,1.32271,1.32274
2020-11-16 00:07:00,1.3225,1.32264,1.3225,1.32262
2020-11-16 01:07:00,1.32204,1.32221,1.32201,1.32216
2020-11-16 02:07:00,1.32089,1.32103,1.32089,1.32103
2020-11-16 03:07:00,1.32356,1.3242,1.32354,1.32391
2020-11-16 04:07:00,1.32069,1.32072,1.32004,1.32011
2020-11-16 05:07:00,1.31718,1.3174,1.31714,1.31725
2020-11-16 06:07:00,1.31849,1.31864,1.31816,1.31838
2020-11-16 07:07:00,1.31939,1.31992,1.31936,1.31991
2020-11-16 08:07:00,1.3172,1.31727,1.31688,1.3169
2020-11-16 09:07:00,1.31905,1.31905,1.31878,1.31882
2020-11-16 10:07:00,1.31901,1.31916,1.31875,1.31875
2020-11-16 11:07:00,1.319,1.31918,1.31886,1.31897
2020-11-16 12:07:00,1.31956,1.31962,1.3195,1.31956
2020-11-16 13:07:00,1.31967,1.31967,1.31948,1.31949
2020-11-16 14:07:00,1.31877,1.31908,1.31877,1.31908
2020-11-16 15:07:00,1.3187,1.31881,1.31868,1.31881
2020-11-16 16:07:00,1.31975,1.31975,1.31972,1.31973
2020-11-16 17:07:00,1.31922,1.31922,1.31922,1.31922
2020-11-16 18:07:00,1.32049,1.32068,1.32027,1.32058
2020-11-16 19:07:00,1.32169,1.32176,1.32164,1.32176
2020-11-16 20:07:00,1.32188,1.32197,1.32186,1.32197
2020-11-16 21:07:00,1.32097,1.32105,1.32084,1.32085
2020-11-16 22:07:00,1.32205,1.32225,1.32205,1.32225
2020-11-16 23:07:00,1.32214,1.32218,1.32212,1.32217
2020-11-17 00:07:00,1.32187,1.32188,1.3218,1.32186
2020-11-17 01:07:00,1.32146,1.32148,1.32139,1.3214
2020-11-17 02:07:00,1.32255,1.32255,1.32218,1.32218
2020-11-17 03:07:00,1.32048,1.32048,1.32021,1.32029
2020-11-17 04:07:00,1.3217,1.32201,1.3217,1.32182
2020-11-17 05:07:00,1.32277,1.32278,1.32266,1.32278
2020-11-17 06:07:00,1.32485,1.32517,1.32484,1.32514
2020-11-17 07:07:00,1.32629,1.32648,1.32615,1.32615
2020-11-17 08:07:00,1.32609,1.32611,1.32596,1.3261
2020-11-17 09:07:00,1.3264,1.32646,1.32599,1.32603
2020-11-17 10:07:00,1.32512,1.32533,1.32508,1.32508
2020-11-17 11:07:00,1.32569,1.32569,1.32546,1.32548
2020-11-17 12:07:00,1.32487,1.32488,1.3248,1.32481
2020-11-17 13:07:00,1.32444,1.32459,1.32443,1.32458
2020-11-17 14:07:00,1.3249,1.32491,1.3248,1.32481
2020-11-17 15:07:00,1.3258,1.3259,1.3258,1.3259
2020-11-17 16:07:00,1.32533,1.32542,1.32533,1.32542
2020-11-17 17:07:00,1.32458,1.32488,1.32458,1.32486
2020-11-17 18:07:00,1.32588,1.32588,1.3258,1.32583
2020-11-17 19:07:00,1.32576,1.3258,1.32574,1.32579
2020-11-17 20:07:00,1.32472,1.32477,1.32464,1.32464
2020-11-17 21:07:00,1.32506,1.3251,1.325,1.325
2020-11-17 22:07:00,1.32479,1.32486,1.32474,1.32477
2020-11-17 23:07:00,1.32528,1.32531,1.32522,1.32529
2020-11-18 00:07:00,1.32591,1.32603,1.32591,1.326
2020-11-18 01:07:00,1.32638,1.32654,1.32637,1.32647
2020-11-18 02:07:00,1.32685,1.32704,1.32685,1.32696
2020-11-18 03:07:00,1.32769,1.32779,1.32744,1.32779
2020-11-18 04:07:00,1.32879,1.32893,1.3287,1.3289
2020-11-18 05:07:00,1.32865,1.32873,1.3286,1.32862
2020-11-18 06:07:00,1.32879,1.32894,1.32879,1.32889
2020-11-18 07:07:00,1.32713,1.32713,1.32677,1.32693
2020-11-18 08:07:00,1.32761,1.32767,1.32748,1.32761
2020-11-18 09:07:00,1.32726,1.32737,1.32701,1.32702
2020-11-18 10:07:00,1.32974,1.33002,1.3297,1.32986
2020-11-18 11:07:00,1.3299,1.33,1.32981,1.3299
2020-11-18 12:07:00,1.32945,1.32957,1.3294,1.32947
2020-11-18 13:07:00,1.32887,1.3289,1.32881,1.32887
2020-11-18 14:07:00,1.32857,1.32868,1.32857,1.32863
2020-11-18 15:07:00,1.32786,1.32796,1.32785,1.32795
2020-11-18 16:07:00,1.32665,1.3267,1.32664,1.3267
2020-11-18 17:07:00,1.32687,1.32692,1.32687,1.32688
2020-11-18 18:07:00,1.32674,1.32676,1.32673,1.32674
2020-11-18 19:07:00,1.32474,1.32485,1.32443,1.32451
2020-11-18 20:07:00,1.32338,1.3234,1.32329,1.32334
2020-11-18 21:07:00,1.32395,1.324,1.32384,1.32384
2020-11-18 22:07:00,1.32372,1.32377,1.32366,1.32375
2020-11-18 23:07:00,1.32266,1.32271,1.32265,1.32266
2020-11-19 00:07:00,1.32315,1.3232,1.32314,1.32315
2020-11-19 01:07:00,1.32355,1.32355,1.32345,1.32353
2020-11-19 02:07:00,1.32332,1.32335,1.32327,1.32334
2020-11-19 03:07:00,1.32202,1.32216,1.32178,1.32215
2020-11-19 04:07:00,1.32136,1.32162,1.32133,1.32161
2020-11-19 05:07:00,1.32121,1.32141,1.32121,1.32126
2020-11-19 06:07:00,1.32438,1.32439,1.32398,1.32406
2020-11-19 07:07:00,1.32493,1.32527,1.32492,1.32518
2020-11-19 08:07:00,1.32348,1.32355,1.32344,1.32345
2020-11-19 09:07:00,1.32235,1.32235,1.32185,1.32199
2020-11-19 10:07:00,1.32291,1.32296,1.32253,1.32262
2020-11-19 11:07:00,1.32278,1.32288,1.32278,1.3228
2020-11-19 12:07:00,1.32219,1.32239,1.32214,1.32234
2020-11-19 13:07:00,1.32379,1.32382,1.32376,1.32378
2020-11-19 14:07:00,1.32485,1.32504,1.32485,1.32497
2020-11-19 15:07:00,1.32477,1.32485,1.32476,1.3248
2020-11-19 16:07:00,1.32728,1.32728,1.32713,1.32718
2020-11-19 17:07:00,1.3262,1.3262,1.326,1.32601
2020-11-19 18:08:00,1.32472,1.32509,1.32469,1.32508
2020-11-19 19:08:00,1.32511,1.32519,1.32508,1.32509
2020-11-19 20:08:00,1.32584,1.32588,1.32581,1.32581
2020-11-19 21:08:00,1.32575,1.32575,1.32563,1.32568
2020-11-19 22:08:00,1.32588,1.32591,1.3258,1.32591
2020-11-19 23:08:00,1.32618,1.32631,1.32618,1.32624
2020-11-20 00:08:00,1.32753,1.32756,1.32749,1.32754
2020-11-20 01:08:00,1.32785,1.32786,1.32776,1.32777
2020-11-20 02:08:00,1.32756,1.32795,1.32756,1.32788
2020-11-20 03:08:00,1.32518,1.32525,1.32503,1.32512
2020-11-20 04:08:00,1.32636,1.32636,1.32602,1.3261
2020-11-20 05:08:00,1.32821,1.32823,1.32792,1.32793
2020-11-20 06:08:00,1.32636,1.32649,1.32618,1.32649
2020-11-20 07:08:00,1.32785,1.32796,1.32776,1.32779
2020-11-20 08:08:00,1.32749,1.32757,1.32744,1.32754
2020-11-20 09:08:00,1.32762,1.32768,1.32752,1.32757
2020-11-20 10:08:00,1.32842,1.32849,1.32839,1.32848
2020-11-20 11:08:00,1.32804,1.32823,1.32793,1.32822
2020-11-20 12:08:00,1.32914,1.32915,1.32858,1.32862
2020-11-20 13:08:00,1.3276,1.32773,1.32755,1.32772
2020-11-20 14:08:00,1.32815,1.32823,1.32814,1.32822
2020-11-20 15:08:00,1.32866,1.32875,1.32866,1.32869
2020-11-20 16:08:00,1.32907,1.32908,1.32898,1.329
2020-11-22 17:08:00,1.32892,1.32892,1.32891,1.32891
2020-11-22 18:08:00,1.32998,1.33,1.32988,1.32988
2020-11-22 19:08:00,1.33024,1.33026,1.33021,1.33026
2020-11-22 20:08:00,1.33101,1.33102,1.33092,1.33094
2020-11-22 21:08:00,1.33238,1.33238,1.33237,1.33238
2020-11-22 22:08:00,1.33201,1.33209,1.332,1.332
2020-11-22 23:08:00,1.33147,1.33153,1.33146,1.3315
2020-11-23 00:09:00,1.33155,1.3316,1.33155,1.33155
2020-11-23 01:09:00,1.33262,1.33262,1.33254,1.33254
2020-11-23 02:09:00,1.33142,1.33156,1.33133,1.33154
2020-11-23 03:09:00,1.33413,1.33436,1.33413,1.33425
2020-11-23 04:09:00,1.33764,1.33781,1.33752,1.33756
2020-11-23 05:09:00,1.33734,1.33747,1.33728,1.3373
2020-11-23 06:09:00,1.33622,1.3363,1.33612,1.33626
2020-11-23 07:09:00,1.33693,1.33699,1.33675,1.33675
2020-11-23 08:09:00,1.33929,1.33944,1.33921,1.33935
2020-11-23 09:09:00,1.33908,1.33913,1.33906,1.33911
2020-11-23 10:09:00,1.33484,1.33484,1.33437,1.33466
2020-11-23 11:09:00,1.32723,1.3274,1.3269,1.32728
2020-11-23 12:09:00,1.32946,1.33013,1.32946,1.33008
2020-11-23 13:09:00,1.33146,1.33162,1.33144,1.3315
2020-11-23 14:09:00,1.33125,1.33127,1.33117,1.33126
2020-11-23 15:09:00,1.33286,1.33298,1.33281,1.33283
2020-11-23 16:09:00,1.33216,1.33219,1.33214,1.33217
2020-11-23 17:10:00,1.33218,1.33222,1.33218,1.33222
2020-11-23 18:12:00,1.33239,1.3324,1.33238,1.33239
2020-11-23 19:13:00,1.33217,1.33217,1.33212,1.33212
2020-11-23 20:13:00,1.33352,1.33363,1.33322,1.33325
2020-11-23 21:13:00,1.33297,1.33321,1.33296,1.33318
2020-11-23 22:13:00,1.33255,1.33258,1.33247,1.33258
2020-11-23 23:13:00,1.3328,1.33291,1.33277,1.33291
2020-11-24 00:14:00,1.3333,1.3333,1.33321,1.33322
2020-11-24 01:14:00,1.33418,1.33426,1.33416,1.33424
2020-11-24 02:14:00,1.33382,1.33384,1.33374,1.33374
2020-11-24 03:14:00,1.33685,1.33685,1.33674,1.33675
2020-11-24 04:14:00,1.33774,1.33797,1.33773,1.33787
2020-11-24 05:14:00,1.33614,1.33637,1.33613,1.33634
2020-11-24 06:14:00,1.33593,1.33597,1.33574,1.33582
2020-11-24 07:14:00,1.33425,1.33425,1.33395,1.33398
2020-11-24 08:14:00,1.33294,1.33299,1.33285,1.33294
2020-11-24 09:14:00,1.33029,1.33055,1.33027,1.33055
2020-11-24 10:14:00,1.33193,1.33206,1.33182,1.33192
2020-11-24 11:14:00,1.33524,1.33541,1.33501,1.33503
2020-11-24 12:14:00,1.33418,1.33418,1.3337,1.33373
2020-11-24 13:14:00,1.33414,1.33436,1.3341,1.33433
2020-11-24 14:14:00,1.33591,1.33596,1.3359,1.33595
2020-11-24 15:14:00,1.33564,1.33564,1.33522,1.33542
2020-11-24 16:14:00,1.33613,1.33615,1.33612,1.33612
2020-11-24 17:14:00,1.33591,1.33593,1.33586,1.33591
2020-11-24 18:16:00,1.33569,1.3357,1.33563,1.33569
2020-11-24 19:16:00,1.3364,1.33655,1.33627,1.3365
2020-11-24 20:16:00,1.33611,1.3363,1.33611,1.33624
2020-11-24 21:16:00,1.33573,1.33578,1.33567,1.33578
2020-11-24 22:16:00,1.33582,1.33583,1.3358,1.33581
2020-11-24 23:16:00,1.33572,1.33577,1.33564,1.33564
2020-11-25 00:16:00,1.33535,1.33548,1.33532,1.33537
2020-11-25 01:16:00,1.33453,1.33454,1.33447,1.33447
2020-11-25 02:16:00,1.33583,1.33591,1.33581,1.33586
2020-11-25 03:16:00,1.33784,1.33829,1.3378,1.33805
2020-11-25 04:16:00,1.33456,1.33493,1.33455,1.33491
2020-11-25 05:16:00,1.33334,1.3335,1.33297,1.33297
2020-11-25 06:16:00,1.3316,1.33182,1.3315,1.33154
2020-11-25 07:16:00,1.33278,1.33305,1.33278,1.33298
2020-11-25 08:16:00,1.33373,1.33384,1.33361,1.33381
2020-11-25 09:16:00,1.33422,1.33422,1.33409,1.33414
2020-11-25 10:16:00,1.33527,1.33555,1.33524,1.33541
2020-11-25 11:16:00,1.33852,1.33859,1.33835,1.33835
2020-11-25 12:16:00,1.3376,1.33769,1.33757,1.33765
2020-11-25 13:16:00,1.33818,1.33827,1.33813,1.33827
2020-11-25 14:16:00,1.33776,1.33792,1.33776,1.33789
2020-11-25 15:16:00,1.33892,1.33892,1.33877,1.33879
2020-11-25 16:16:00,1.3384,1.33844,1.33835,1.33835
2020-11-25 17:16:00,1.338,1.33835,1.33798,1.33834
2020-11-25 18:16:00,1.33835,1.33836,1.33826,1.33829
2020-11-25 19:17:00,1.33888,1.33891,1.33882,1.33891
2020-11-25 20:17:00,1.33899,1.33902,1.33893,1.33899
2020-11-25 21:18:00,1.33867,1.33872,1.33855,1.33855
2020-11-25 22:18:00,1.33919,1.33924,1.33916,1.33917
2020-11-25 23:18:00,1.33865,1.33865,1.33859,1.33862
2020-11-26 00:19:00,1.33871,1.33873,1.33869,1.33869
2020-11-26 01:19:00,1.33937,1.33946,1.33937,1.33945
2020-11-26 02:19:00,1.33832,1.33836,1.33826,1.33836
2020-11-26 03:19:00,1.33683,1.33692,1.33679,1.33689
2020-11-26 04:19:00,1.33694,1.33709,1.33694,1.33702
2020-11-26 05:19:00,1.33622,1.33625,1.33615,1.33625
2020-11-26 06:19:00,1.33562,1.33579,1.33562,1.33579
2020-11-26 07:19:00,1.33458,1.33462,1.33449,1.33459
2020-11-26 08:19:00,1.33522,1.33522,1.33516,1.33519
2020-11-26 09:19:00,1.33361,1.33369,1.33351,1.33352
2020-11-26 10:19:00,1.33235,1.33235,1.33218,1.33232
2020-11-26 11:19:00,1.33316,1.33321,1.333,1.333
2020-11-26 12:19:00,1.33507,1.33528,1.33507,1.33527
2020-11-26 13:19:00,1.33485,1.33488,1.33483,1.33486
2020-11-26 14:19:00,1.3353,1.3353,1.33527,1.33527
2020-11-26 15:19:00,1.33576,1.33578,1.33573,1.33573
2020-11-26 16:19:00,1.33567,1.33572,1.33567,1.33569
2020-11-26 17:20:00,1.33526,1.33526,1.33511,1.33511
2020-11-26 18:20:00,1.33547,1.33547,1.33538,1.33539
2020-11-26 19:20:00,1.33516,1.33519,1.33509,1.3351
2020-11-26 20:20:00,1.33556,1.33557,1.33539,1.33542
2020-11-26 21:20:00,1.33562,1.33565,1.33556,1.33559
2020-11-26 22:20:00,1.33668,1.3367,1.33663,1.33667
2020-11-26 23:20:00,1.33699,1.33707,1.33699,1.33705
2020-11-27 00:20:00,1.33681,1.33683,1.33677,1.33678
2020-11-27 01:20:00,1.3375,1.33755,1.33748,1.33755
2020-11-27 02:20:00,1.33662,1.3367,1.33661,1.33667
2020-11-27 03:20:00,1.33728,1.33728,1.33694,1.33695
2020-11-27 04:20:00,1.33687,1.33687,1.33677,1.33678
2020-11-27 05:20:00,1.33541,1.33543,1.33455,1.3347
2020-11-27 06:20:00,1.33321,1.33349,1.33319,1.33347
2020-11-27 07:20:00,1.33195,1.33212,1.3319,1.33194
2020-11-27 08:20:00,1.33255,1.33255,1.33239,1.33244
2020-11-27 09:20:00,1.33417,1.33423,1.33403,1.33415
2020-11-27 10:20:00,1.33463,1.33494,1.33455,1.33455
2020-11-27 11:20:00,1.33335,1.33363,1.33335,1.3336
2020-11-27 12:20:00,1.33058,1.33058,1.32998,1.33008
2020-11-27 13:20:00,1.32971,1.32985,1.3296,1.3296
2020-11-27 14:20:00,1.33028,1.33031,1.33028,1.33029
2020-11-27 15:20:00,1.33029,1.3303,1.33028,1.33029
2020-11-27 16:20:00,1.33003,1.33014,1.33003,1.33009
2020-11-29 17:20:00,1.332,1.33212,1.33198,1.33198
2020-11-29 18:20:00,1.33261,1.33264,1.33258,1.33263
2020-11-29 19:20:00,1.33269,1.33271,1.33249,1.33255
2020-11-29 20:20:00,1.33302,1.33306,1.333,1.33301
2020-11-29 21:20:00,1.33362,1.3337,1.33361,1.33365
2020-11-29 22:20:00,1.33423,1.33423,1.33413,1.33421
2020-11-29 23:20:00,1.33366,1.33369,1.33365,1.33368
2020-11-30 00:20:00,1.33382,1.33391,1.33382,1.33383
2020-11-30 01:20:00,1.33412,1.33422,1.33409,1.33422
2020-11-30 02:20:00,1.33538,1.33538,1.33511,1.33512
2020-11-30 03:20:00,1.3342,1.33421,1.33366,1.3337
2020-11-30 04:20:00,1.33152,1.33154,1.33105,1.33107
2020-11-30 05:20:00,1.33219,1.33239,1.33188,1.33188
2020-11-30 06:20:00,1.33482,1.33488,1.33469,1.3347
2020-11-30 07:20:00,1.33491,1.33495,1.33475,1.33476
2020-11-30 08:20:00,1.33448,1.33483,1.33437,1.33456
2020-11-30 09:20:00,1.3365,1.3368,1.33649,1.33671
2020-11-30 10:20:00,1.33721,1.33729,1.33692,1.33702
2020-11-30 11:20:00,1.33399,1.33424,1.33372,1.33373
2020-11-30 12:20:00,1.33453,1.33462,1.33431,1.33438
2020-11-30 13:20:00,1.33496,1.33497,1.33487,1.33491
2020-11-30 14:20:00,1.33391,1.33404,1.33383,1.33404
2020-11-30 15:20:00,1.33361,1.33361,1.33343,1.3335
2020-11-30 16:20:00,1.33259,1.33271,1.33259,1.33271
2020-11-30 17:20:00,1.3328,1.33285,1.33279,1.33285
2020-11-30 18:20:00,1.33273,1.33274,1.33271,1.33273
